customer_id,days_since_last_purchase,purchase_frequency,cumulative_spending,annual_income,days_since_signup,PCA1,PCA2,Cluster,Segment
CUST00238,539.0,5.0,114500.0,7914775.0,1622.0,-0.5010745383756317,2.3856041215686288,2,Big Spenders
CUST00239,827.0,2.0,121600.0,265136.0,1293.0,-1.6232011822965136,0.4097264917214978,3,At-Risk Customers
CUST00240,128.0,10.0,151600.0,265136.0,1237.0,0.2875535341811002,-0.7284097979173492,0,Occasional Shoppers
CUST00241,170.0,6.0,334200.0,265136.0,659.0,0.11970573960268313,-1.29233956930218,0,Occasional Shoppers
CUST00242,361.0,1.0,10000.0,3850887.0,2483.0,-1.029481949387164,1.9569230208275696,2,Big Spenders
CUST00243,49.0,24.0,1697040.0,931315.0,2022.0,4.197886690304206,0.8385567561417314,1,Loyal Customers
CUST00244,279.0,5.0,37000.0,931315.0,2101.0,-0.6068081965242107,0.6314808486952537,0,Occasional Shoppers
CUST00245,238.0,2.0,27500.0,265136.0,1876.0,-0.8884220415387344,0.1062069922223345,0,Occasional Shoppers
CUST00246,34.0,7.0,232200.0,265136.0,1719.0,0.24094634936318218,-0.30818698395161714,0,Occasional Shoppers
CUST00247,899.0,3.0,230000.0,265136.0,1662.0,-1.4759725532136245,0.9973402770582666,3,At-Risk Customers
CUST00248,219.0,4.0,113750.0,265136.0,1236.0,-0.5094271735728856,-0.6284158376443608,0,Occasional Shoppers
CUST00249,223.0,2.0,22350.0,931315.0,1528.0,-0.8289045817083783,-0.1464695822876722,0,Occasional Shoppers
CUST00250,106.0,6.0,44400.0,931315.0,1754.0,-0.22297480349937843,-0.042968717225265095,0,Occasional Shoppers
CUST00251,348.0,4.0,102500.0,265136.0,699.0,-0.7082011536791493,-1.0488282749476663,0,Occasional Shoppers
CUST00252,52.0,4.0,155970.0,265136.0,1523.0,-0.19850739325777822,-0.5494298965360274,0,Occasional Shoppers
CUST00253,569.0,1.0,108000.0,931315.0,1185.0,-1.3139344568809395,0.03614641736837214,3,At-Risk Customers
CUST00254,45.0,4.0,105400.0,931315.0,354.0,-0.19865399854961346,-1.7595015247580745,0,Occasional Shoppers
CUST00255,41.0,4.0,72700.0,931315.0,1786.0,-0.2817288707831244,-0.11174335889499874,0,Occasional Shoppers
CUST00256,335.0,4.0,204500.0,7914775.0,2235.0,-0.1694269581547291,2.7949424863645644,2,Big Spenders
CUST00257,513.0,2.0,5120.0,265136.0,2333.0,-1.3532115932911482,1.0733223158302656,3,At-Risk Customers
CUST00258,90.0,4.0,31000.0,265136.0,929.0,-0.4321955106474787,-1.2216177726012154,0,Occasional Shoppers
CUST00259,49.0,6.0,184800.0,265136.0,993.0,0.06493205392884427,-1.1499281842440419,0,Occasional Shoppers
CUST00260,4.0,4.0,24760.0,265136.0,311.0,-0.2942849505389088,-2.081083074774692,0,Occasional Shoppers
CUST00261,719.0,3.0,147400.0,265136.0,814.0,-1.306298615836175,-0.30718136555042436,3,At-Risk Customers
CUST00262,1179.0,1.0,2000.0,931315.0,2296.0,-2.4341799638402093,2.275300371030576,3,At-Risk Customers
CUST00263,41.0,16.0,828800.0,3850887.0,2090.0,2.2272883118204954,1.3449771932377288,1,Loyal Customers
CUST00264,365.0,5.0,66000.0,931315.0,2080.0,-0.6923815444869396,0.7555785340536868,3,At-Risk Customers
CUST00265,63.0,23.0,831270.0,265136.0,2362.0,2.701505396633682,0.7777184399194688,1,Loyal Customers
CUST00266,46.0,4.0,232500.0,3850887.0,532.0,0.14451210137266923,-0.727547275670754,2,Big Spenders
CUST00267,120.0,3.0,35500.0,265136.0,1483.0,-0.5860130134969547,-0.5328786866871233,0,Occasional Shoppers
CUST00268,488.0,4.0,48090.0,265136.0,2414.0,-1.0511988912781955,1.1527570165390717,3,At-Risk Customers
CUST00269,13.0,5.0,72140.0,265136.0,1806.0,-0.17566835355696678,-0.3063439773664523,0,Occasional Shoppers
CUST00270,92.0,3.0,56000.0,265136.0,994.0,-0.4986657309150119,-1.1397066451223907,0,Occasional Shoppers
CUST00271,24.0,6.0,192400.0,931315.0,2587.0,0.10649279253623666,0.8441009782358733,0,Occasional Shoppers
CUST00272,332.0,8.0,337500.0,931315.0,1620.0,0.08780012242832876,0.276366267482752,0,Occasional Shoppers
CUST00273,320.0,4.0,247000.0,265136.0,2074.0,-0.48091138189379784,0.5544168016558975,0,Occasional Shoppers
CUST00274,472.0,2.0,56000.0,7914775.0,806.0,-0.7672439121024477,1.2923606238654373,2,Big Spenders
CUST00275,48.0,7.0,265200.0,265136.0,563.0,0.30178590043608655,-1.6187457692388862,0,Occasional Shoppers
CUST00276,20.0,11.0,255660.0,931315.0,1585.0,0.7374501250672835,-0.27887365439748857,0,Occasional Shoppers
CUST00277,64.0,6.0,164900.0,931315.0,2161.0,0.015002663109703017,0.4037721764053713,0,Occasional Shoppers
CUST00278,148.0,7.0,151800.0,931315.0,1583.0,-0.01701697546530773,-0.13205379374652282,0,Occasional Shoppers
CUST00279,270.0,3.0,27500.0,265136.0,1292.0,-0.8211091162050679,-0.5159466657585753,0,Occasional Shoppers
CUST00280,60.0,5.0,264900.0,931315.0,1908.0,0.08155722624762314,0.1317800079250685,0,Occasional Shoppers
CUST00281,79.0,3.0,41800.0,3850887.0,435.0,-0.2961839760326595,-0.8576650353731318,2,Big Spenders
CUST00282,542.0,2.0,6600.0,265136.0,2606.0,-1.4024305119088896,1.4380618658709279,3,At-Risk Customers
CUST00283,21.0,27.0,1071840.0,265136.0,828.0,3.5770909066761063,-0.9701415987166199,1,Loyal Customers
CUST00284,89.0,6.0,194700.0,3850887.0,744.0,0.21547617756763965,-0.41371326622256294,2,Big Spenders
CUST00285,15.0,19.0,1371800.0,7914775.0,1868.0,3.6222454898956156,2.3321442544528077,1,Loyal Customers
CUST00286,385.0,3.0,24000.0,265136.0,1215.0,-0.9991883499695033,-0.4213185273380033,0,Occasional Shoppers
CUST00287,53.0,7.0,290570.0,3850887.0,314.0,0.5293032816314646,-0.933669500053817,2,Big Spenders
CUST00288,230.0,1.0,65000.0,265136.0,1361.0,-0.904726975060454,-0.49825462615316984,0,Occasional Shoppers
CUST00289,777.0,3.0,38000.0,931315.0,1727.0,-1.5522104539383599,0.9887378342151236,3,At-Risk Customers
CUST00290,57.0,10.0,416190.0,931315.0,1586.0,0.8278164826038961,-0.16873130331173383,0,Occasional Shoppers
CUST00291,300.0,7.0,143100.0,931315.0,310.0,-0.2268379033700359,-1.37046296070529,0,Occasional Shoppers
CUST00292,386.0,3.0,130800.0,265136.0,899.0,-0.8279840778716248,-0.7507620987828162,0,Occasional Shoppers
CUST00293,63.0,5.0,107450.0,3850887.0,2119.0,-0.016536827471980237,1.1082454968894073,2,Big Spenders
CUST00294,927.0,3.0,240000.0,265136.0,1512.0,-1.499087044597405,0.8714415589278971,3,At-Risk Customers
CUST00295,259.0,5.0,76110.0,265136.0,1244.0,-0.5282032195724627,-0.5620429643966743,0,Occasional Shoppers
CUST00296,14.0,8.0,187300.0,3850887.0,1281.0,0.5036852501776699,0.09825018617776121,2,Big Spenders
CUST00297,880.0,1.0,39000.0,931315.0,1208.0,-1.8933025811796962,0.5406576899593569,3,At-Risk Customers
CUST00298,484.0,2.0,9000.0,265136.0,1259.0,-1.273996982328188,-0.22112188629159737,3,At-Risk Customers
CUST00299,475.0,4.0,181800.0,3850887.0,1409.0,-0.6092798716807479,0.9665849311996617,2,Big Spenders
CUST00300,399.0,4.0,107600.0,3850887.0,1709.0,-0.6159521268285892,1.16765060885514,2,Big Spenders
CUST00301,58.0,10.0,368500.0,265136.0,1590.0,0.7177126264362356,-0.35671027994809584,0,Occasional Shoppers
CUST00302,10.0,5.0,62300.0,265136.0,1493.0,-0.1777294710509141,-0.6785446851535375,0,Occasional Shoppers
CUST00303,116.0,7.0,93900.0,931315.0,621.0,-0.031234355298471874,-1.3221616238377056,0,Occasional Shoppers
CUST00304,1447.0,1.0,60000.0,265136.0,1798.0,-2.7740338604896544,1.9699580201726175,3,At-Risk Customers
CUST00305,313.0,4.0,186200.0,931315.0,1687.0,-0.518022259941035,0.2502918479094156,0,Occasional Shoppers
CUST00306,25.0,26.0,2154400.0,3850887.0,1687.0,5.300735584944582,1.357170854685964,1,Loyal Customers
CUST00307,221.0,5.0,24000.0,265136.0,1871.0,-0.5675651316553949,0.08810180575676614,0,Occasional Shoppers
CUST00308,1105.0,1.0,48000.0,265136.0,2448.0,-2.2903176012777298,2.1705137851960767,3,At-Risk Customers
CUST00309,477.0,4.0,135500.0,931315.0,650.0,-0.8170425488946822,-0.7086456766035786,0,Occasional Shoppers
CUST00310,283.0,4.0,324500.0,265136.0,539.0,-0.2638686753976788,-1.2639291340892094,0,Occasional Shoppers
CUST00311,937.0,2.0,3800.0,265136.0,1766.0,-1.9842879497095172,1.0969248683550976,3,At-Risk Customers
CUST00312,134.0,3.0,190640.0,265136.0,1279.0,-0.3633165302953121,-0.6946215165490454,0,Occasional Shoppers
CUST00313,98.0,3.0,71800.0,265136.0,2404.0,-0.5218028026996375,0.5151340341861295,0,Occasional Shoppers
CUST00314,95.0,1.0,4000.0,3850887.0,197.0,-0.5723069116768777,-1.1324281777320575,2,Big Spenders
CUST00315,33.0,22.0,1110700.0,265136.0,334.0,3.131558553092983,-1.5392205333423696,1,Loyal Customers
CUST00316,339.0,7.0,248520.0,931315.0,1167.0,-0.1473745319502816,-0.27496869798867835,0,Occasional Shoppers
CUST00317,414.0,6.0,27110.0,265136.0,2263.0,-0.7666923444020224,0.8615801198244774,3,At-Risk Customers
CUST00318,644.0,3.0,1480.0,265136.0,1794.0,-1.443188165971234,0.6618398550981784,3,At-Risk Customers
CUST00319,102.0,6.0,59900.0,931315.0,1587.0,-0.1885368998965995,-0.23834253692425145,0,Occasional Shoppers
CUST00320,791.0,1.0,400.0,931315.0,2210.0,-1.8445710055922175,1.5493155624913313,3,At-Risk Customers
CUST00321,26.0,8.0,117780.0,265136.0,2511.0,0.1558277685155307,0.5663791343753412,0,Occasional Shoppers
CUST00322,4.0,25.0,1304400.0,265136.0,1640.0,3.7381192996599153,0.015261990164718024,1,Loyal Customers
CUST00323,514.0,4.0,33290.0,265136.0,1626.0,-1.0920582770469756,0.27320201646048026,3,At-Risk Customers
CUST00324,151.0,6.0,116900.0,265136.0,1465.0,-0.20727699240968464,-0.4597618950431362,0,Occasional Shoppers
CUST00325,59.0,6.0,120210.0,3850887.0,1696.0,0.12073097735761452,0.6196536767517429,2,Big Spenders
CUST00326,63.0,6.0,91750.0,931315.0,2232.0,-0.09782999480656009,0.45977137190478923,0,Occasional Shoppers
CUST00327,73.0,7.0,356600.0,931315.0,837.0,0.43199794369250155,-1.0506390184123104,0,Occasional Shoppers
CUST00328,100.0,5.0,89500.0,3850887.0,1693.0,-0.08878981214072876,0.6663394666181801,2,Big Spenders
CUST00329,48.0,7.0,138410.0,931315.0,1622.0,0.11333737233637858,-0.2524587511016286,0,Occasional Shoppers
CUST00330,1181.0,1.0,32000.0,7914775.0,1527.0,-2.00143014990971,3.2600822461699175,3,At-Risk Customers
CUST00331,159.0,3.0,191700.0,931315.0,1814.0,-0.3790373801189586,0.14619401067451407,0,Occasional Shoppers
CUST00332,126.0,10.0,348700.0,265136.0,2160.0,0.568443824845074,0.40903324756451465,0,Occasional Shoppers
CUST00333,10.0,1.0,40000.0,931315.0,959.0,-0.5626649124228784,-1.1509472826892517,0,Occasional Shoppers
CUST00334,157.0,2.0,5000.0,931315.0,160.0,-0.7180949044701037,-1.849709735986736,0,Occasional Shoppers
CUST00335,329.0,5.0,112500.0,3850887.0,758.0,-0.3761067985310514,-0.044054227997373366,2,Big Spenders
CUST00336,26.0,4.0,112000.0,931315.0,1003.0,-0.1772609377478398,-1.0331128808711585,0,Occasional Shoppers
CUST00337,604.0,4.0,76100.0,265136.0,1597.0,-1.16226948713149,0.3991557320184771,3,At-Risk Customers
CUST00338,143.0,6.0,172200.0,265136.0,920.0,-0.0953231109204063,-1.0876034448289398,0,Occasional Shoppers
CUST00339,192.0,5.0,28380.0,265136.0,436.0,-0.4777760653803016,-1.6260015068667097,0,Occasional Shoppers
CUST00340,145.0,5.0,14100.0,265136.0,1789.0,-0.46503850107471867,-0.13314486352608473,0,Occasional Shoppers
CUST00341,105.0,3.0,55490.0,3850887.0,780.0,-0.32403337387340403,-0.4098617536805682,2,Big Spenders
CUST00342,38.0,9.0,82200.0,931315.0,2116.0,0.22890325593588945,0.29761762871534003,0,Occasional Shoppers
CUST00343,165.0,3.0,117200.0,265136.0,1549.0,-0.5306381010454645,-0.35571023057759393,0,Occasional Shoppers
CUST00344,20.0,3.0,253000.0,7914775.0,1195.0,0.3120525780085931,1.0888197498498238,2,Big Spenders
CUST00345,464.0,5.0,73800.0,931315.0,1463.0,-0.8141067394908735,0.20027150055532014,3,At-Risk Customers
CUST00346,577.0,3.0,57000.0,931315.0,1566.0,-1.2146505701119699,0.4856001606219312,3,At-Risk Customers
CUST00347,351.0,6.0,815100.0,7914775.0,1328.0,0.9694947731461679,1.9851373600051434,2,Big Spenders
CUST00348,383.0,5.0,295000.0,7914775.0,2011.0,0.002877415789558868,2.6481254721702596,2,Big Spenders
CUST00349,720.0,7.0,292200.0,265136.0,2299.0,-0.7252650440845461,1.492579573404003,3,At-Risk Customers
CUST00350,43.0,4.0,140200.0,931315.0,2607.0,-0.20332940722553827,0.869304716231815,0,Occasional Shoppers
CUST00351,302.0,4.0,146800.0,265136.0,1379.0,-0.588671114157167,-0.3170460536558605,0,Occasional Shoppers
CUST00352,18.0,15.0,1304900.0,3850887.0,2195.0,2.891023764546585,1.587027272846218,1,Loyal Customers
CUST00353,191.0,4.0,402000.0,3850887.0,1900.0,0.14746694355129697,1.1549489783888336,2,Big Spenders
CUST00354,823.0,2.0,14000.0,265136.0,1591.0,-1.790586246421995,0.7131280073231658,3,At-Risk Customers
CUST00355,78.0,3.0,40500.0,7914775.0,863.0,-0.0936754700801535,0.7237007570714625,2,Big Spenders
CUST00356,204.0,6.0,244970.0,265136.0,1009.0,-0.07861628653521606,-0.8609431293067639,0,Occasional Shoppers
CUST00357,716.0,1.0,32000.0,3850887.0,1926.0,-1.5201145043759454,1.8888898298398142,3,At-Risk Customers
CUST00358,265.0,6.0,124480.0,931315.0,1885.0,-0.345127042219213,0.39299820223924137,0,Occasional Shoppers
CUST00359,422.0,6.0,166300.0,265136.0,1472.0,-0.5434448468978588,0.0020641402250691993,0,Occasional Shoppers
CUST00360,168.0,2.0,86400.0,3850887.0,1613.0,-0.4949976565400992,0.6655486162887682,2,Big Spenders
CUST00361,22.0,4.0,72800.0,3850887.0,1606.0,-0.09362555862525418,0.42829845585772786,2,Big Spenders
CUST00362,675.0,2.0,6700.0,265136.0,1024.0,-1.5614546173176072,-0.18732674443850203,3,At-Risk Customers
CUST00363,134.0,6.0,42700.0,931315.0,144.0,-0.22441234066549384,-1.8707858209862431,0,Occasional Shoppers
CUST00364,14.0,14.0,929360.0,3850887.0,1445.0,2.240222794187208,0.5747849376217796,1,Loyal Customers
CUST00365,575.0,3.0,330500.0,931315.0,915.0,-0.7735861081541785,-0.18139266918384253,3,At-Risk Customers
CUST00366,576.0,5.0,61100.0,3850887.0,1809.0,-0.8590742044509019,1.5588257205177947,3,At-Risk Customers
CUST00367,671.0,3.0,297000.0,265136.0,724.0,-1.0009776576708287,-0.4381755698739897,3,At-Risk Customers
CUST00368,279.0,2.0,33000.0,931315.0,287.0,-0.8639427362945659,-1.4958056694173711,0,Occasional Shoppers
CUST00369,50.0,7.0,92180.0,3850887.0,2409.0,0.17205072730332358,1.4302106361136997,2,Big Spenders
CUST00370,112.0,3.0,185800.0,931315.0,997.0,-0.29447592685388907,-0.8817201694618158,0,Occasional Shoppers
CUST00371,74.0,9.0,186300.0,931315.0,2481.0,0.32426212654316944,0.81564785301577,0,Occasional Shoppers
CUST00372,527.0,7.0,52830.0,265136.0,1251.0,-0.7713386233089012,-0.11898062002927126,3,At-Risk Customers
CUST00373,129.0,5.0,656400.0,7914775.0,2198.0,0.9392938794959775,2.579484629940612,2,Big Spenders
CUST00374,40.0,3.0,49200.0,3850887.0,670.0,-0.2319171744966878,-0.6447085420928164,2,Big Spenders
CUST00375,466.0,4.0,257000.0,931315.0,475.0,-0.6088368130238542,-0.8884387097664489,0,Occasional Shoppers
CUST00376,729.0,2.0,2600.0,265136.0,734.0,-1.6419545853845947,-0.4389414666970517,3,At-Risk Customers
CUST00377,237.0,10.0,121700.0,931315.0,2169.0,0.08579255253428143,0.6989394386960583,0,Occasional Shoppers
CUST00378,355.0,2.0,77000.0,265136.0,971.0,-0.9655942748901921,-0.7407906028697775,0,Occasional Shoppers
CUST00379,718.0,3.0,11300.0,265136.0,2068.0,-1.5480132761877927,1.103124326264843,3,At-Risk Customers
CUST00380,252.0,4.0,145500.0,265136.0,820.0,-0.4994883251459227,-1.0481819309938298,0,Occasional Shoppers
CUST00381,170.0,8.0,116750.0,931315.0,1751.0,-0.008799914149612186,0.09226239894675341,0,Occasional Shoppers
CUST00382,614.0,3.0,56100.0,265136.0,823.0,-1.287269333803567,-0.497118224913528,3,At-Risk Customers
CUST00383,71.0,21.0,2104400.0,3850887.0,2265.0,4.6378378428294855,2.0592740343071365,1,Loyal Customers
CUST00384,510.0,5.0,325000.0,265136.0,1466.0,-0.5332171769309091,0.18564914003018068,3,At-Risk Customers
CUST00385,38.0,24.0,1148500.0,265136.0,865.0,3.3678041155359266,-0.8898589040966899,1,Loyal Customers
CUST00386,58.0,24.0,1111300.0,931315.0,1455.0,3.2993872532698525,-0.006194559532592037,1,Loyal Customers
CUST00387,62.0,7.0,521210.0,3850887.0,343.0,0.8693060054321021,-0.8067403836828335,2,Big Spenders
CUST00388,617.0,7.0,167060.0,3850887.0,1383.0,-0.5467957455014908,1.1765172578937135,3,At-Risk Customers
CUST00389,56.0,3.0,130000.0,265136.0,924.0,-0.3283165506573139,-1.2538938042276464,0,Occasional Shoppers
CUST00390,89.0,6.0,170200.0,265136.0,1723.0,-0.03813306374344547,-0.24146996402906062,0,Occasional Shoppers
CUST00391,5.0,31.0,1148620.0,931315.0,1843.0,4.127371050926889,0.41038575209421513,1,Loyal Customers
CUST00392,236.0,3.0,94400.0,3850887.0,1439.0,-0.4812439714660285,0.5809685577136557,2,Big Spenders
CUST00393,214.0,3.0,35000.0,931315.0,2494.0,-0.7219362353680451,0.9721973563601697,0,Occasional Shoppers
CUST00394,78.0,5.0,108600.0,3850887.0,303.0,0.011760521751795108,-0.9791245153483034,2,Big Spenders
CUST00395,670.0,4.0,58600.0,3850887.0,1252.0,-1.0907467558658306,1.0562869767679408,3,At-Risk Customers
CUST00396,508.0,5.0,622140.0,7914775.0,1519.0,0.3290312037669579,2.389059660482265,2,Big Spenders
CUST00397,56.0,4.0,80500.0,265136.0,1244.0,-0.31299808038790805,-0.8931998312340413,0,Occasional Shoppers
CUST00398,130.0,6.0,787000.0,3850887.0,1980.0,1.0298889212890383,1.2918946258945627,2,Big Spenders
CUST00399,309.0,7.0,38200.0,265136.0,519.0,-0.442595538867402,-1.3266595792033005,0,Occasional Shoppers
CUST00400,39.0,9.0,426380.0,265136.0,740.0,0.7585486055564179,-1.3615418695176145,0,Occasional Shoppers
CUST00401,52.0,10.0,268800.0,265136.0,2031.0,0.5616245261591791,0.11246667078651836,0,Occasional Shoppers
CUST00402,177.0,7.0,189620.0,265136.0,2188.0,-0.05458402119793627,0.4532183936697354,0,Occasional Shoppers
CUST00403,3.0,22.0,1138500.0,265136.0,1455.0,3.1894318739484353,-0.27441077167173966,1,Loyal Customers
CUST00404,66.0,7.0,62250.0,3850887.0,1656.0,0.12218665299653421,0.5700777134085128,2,Big Spenders
CUST00405,312.0,4.0,9120.0,931315.0,2103.0,-0.7999559647952325,0.6720517285577127,0,Occasional Shoppers
CUST00406,45.0,4.0,120600.0,7914775.0,1724.0,0.15628697319911933,1.7045849321607445,2,Big Spenders
CUST00407,478.0,7.0,287500.0,931315.0,2014.0,-0.3217436975738761,0.9474179198788095,3,At-Risk Customers
CUST00408,82.0,21.0,1071900.0,265136.0,882.0,2.882477786011806,-0.8416070438177461,1,Loyal Customers
CUST00409,809.0,1.0,40000.0,7914775.0,2454.0,-1.448902407138166,3.741245422502914,2,Big Spenders
CUST00410,1257.0,1.0,160000.0,931315.0,2267.0,-2.30911693194291,2.4212146805519974,3,At-Risk Customers
CUST00411,20.0,16.0,891000.0,3850887.0,1126.0,2.3809873263949135,0.2112534614956654,1,Loyal Customers
CUST00412,60.0,4.0,24500.0,931315.0,1476.0,-0.37626523780508203,-0.45808168004806515,0,Occasional Shoppers
CUST00413,34.0,3.0,218100.0,265136.0,1428.0,-0.1731679397059162,-0.6731622265465594,0,Occasional Shoppers
CUST00414,363.0,3.0,33210.0,931315.0,1541.0,-0.9252697307444198,0.10345839796634118,0,Occasional Shoppers
CUST00415,12.0,4.0,78100.0,265136.0,2269.0,-0.2776523553946503,0.22709417281416153,0,Occasional Shoppers
CUST00416,222.0,5.0,212200.0,265136.0,2121.0,-0.2866319981739491,0.44466963293383993,0,Occasional Shoppers
CUST00417,314.0,6.0,46800.0,931315.0,2516.0,-0.5561297593033614,1.1793070029171453,0,Occasional Shoppers
CUST00418,233.0,4.0,151500.0,265136.0,1470.0,-0.479044565709622,-0.3208350479609203,0,Occasional Shoppers
CUST00419,59.0,31.0,1450290.0,931315.0,59.0,4.557390132221095,-1.474365197367116,1,Loyal Customers
CUST00420,48.0,6.0,102000.0,3850887.0,386.0,0.1450474214342016,-0.9277725793732619,2,Big Spenders
CUST00421,43.0,4.0,98700.0,3850887.0,1490.0,-0.08258745913421386,0.3360822502832522,2,Big Spenders
CUST00422,26.0,27.0,1858280.0,265136.0,2374.0,4.736173465687003,1.104197727915898,1,Loyal Customers
CUST00423,19.0,23.0,1166100.0,7914775.0,1332.0,3.7149343903689505,1.6667993604485556,1,Loyal Customers
CUST00424,71.0,5.0,92400.0,7914775.0,1056.0,0.19166071290159828,0.965448829504328,2,Big Spenders
CUST00425,0.0,6.0,193500.0,265136.0,1124.0,0.1492210968911156,-1.07359547096902,0,Occasional Shoppers
CUST00426,324.0,4.0,66000.0,931315.0,1925.0,-0.7259413279676963,0.5037951312171243,0,Occasional Shoppers
CUST00427,957.0,1.0,12000.0,3850887.0,1971.0,-1.9183773584371395,2.3228711889926275,3,At-Risk Customers
CUST00428,90.0,10.0,357820.0,7914775.0,203.0,1.0943113544899168,0.12180817545301197,2,Big Spenders
CUST00429,979.0,2.0,7500.0,265136.0,1028.0,-2.0223917653151084,0.30762103515830896,3,At-Risk Customers
CUST00430,105.0,19.0,970900.0,931315.0,1109.0,2.5211331701262556,-0.4079025459401019,1,Loyal Customers
CUST00431,472.0,6.0,342000.0,3850887.0,480.0,-0.13310011055185614,-0.053111341023696836,2,Big Spenders
CUST00432,240.0,4.0,81560.0,265136.0,1824.0,-0.6067904647609437,0.07827334686036407,0,Occasional Shoppers
CUST00433,209.0,6.0,190200.0,931315.0,2195.0,-0.16742692443985632,0.6856735131221241,0,Occasional Shoppers
CUST00434,330.0,4.0,29000.0,265136.0,1041.0,-0.8030942511561309,-0.7051880754199383,0,Occasional Shoppers
CUST00435,15.0,7.0,262300.0,7914775.0,1784.0,0.7182946927115317,1.7906606443687307,2,Big Spenders
CUST00436,250.0,5.0,180500.0,265136.0,1930.0,-0.37272137274244765,0.25686110225500264,0,Occasional Shoppers
CUST00437,773.0,2.0,42000.0,3850887.0,782.0,-1.4602192710983648,0.6591867903225657,3,At-Risk Customers
CUST00438,9.0,5.0,33390.0,265136.0,1428.0,-0.21887559718982558,-0.7656134977104826,0,Occasional Shoppers
CUST00439,542.0,3.0,10400.0,931315.0,1537.0,-1.2322847392729472,0.3795568760839774,3,At-Risk Customers
CUST00440,462.0,2.0,5100.0,931315.0,1595.0,-1.2204987110035705,0.31081145047613334,3,At-Risk Customers
CUST00441,612.0,5.0,87700.0,3850887.0,993.0,-0.8507447743247079,0.6769528867775968,2,Big Spenders
CUST00442,165.0,6.0,68700.0,931315.0,1978.0,-0.2813885643717584,0.3209295033295904,0,Occasional Shoppers
CUST00443,828.0,3.0,93600.0,265136.0,1892.0,-1.5839379683396682,1.103835059265998,3,At-Risk Customers
CUST00444,483.0,4.0,237000.0,265136.0,1773.0,-0.7358523573480451,0.4636953867573341,3,At-Risk Customers
CUST00445,36.0,9.0,334010.0,265136.0,874.0,0.6175053542651263,-1.2420578216674794,0,Occasional Shoppers
CUST00446,274.0,7.0,33200.0,265136.0,1823.0,-0.4325036976323355,0.13172127779684234,0,Occasional Shoppers
CUST00447,86.0,7.0,123010.0,265136.0,487.0,0.027561755599686433,-1.6943942898474003,0,Occasional Shoppers
CUST00448,293.0,3.0,52800.0,265136.0,403.0,-0.7930356596808489,-1.5041143108778263,0,Occasional Shoppers
CUST00449,267.0,2.0,10000.0,265136.0,1402.0,-0.9465201556085896,-0.4042630695249749,0,Occasional Shoppers
CUST00450,86.0,4.0,208900.0,931315.0,2511.0,-0.16049381455564282,0.8504136115052503,0,Occasional Shoppers
CUST00451,797.0,2.0,3000.0,7914775.0,2162.0,-1.3795095642427369,3.375127992087033,2,Big Spenders
CUST00452,59.0,8.0,847000.0,3850887.0,1636.0,1.4395361119240428,0.808732507857091,2,Big Spenders
CUST00453,67.0,6.0,32150.0,931315.0,1542.0,-0.1767659544149231,-0.3565614853553336,0,Occasional Shoppers
CUST00454,60.0,3.0,145500.0,265136.0,1773.0,-0.3336361381183401,-0.2548016753606147,0,Occasional Shoppers
CUST00455,45.0,3.0,26600.0,931315.0,2261.0,-0.47164930516666115,0.42594671438810183,0,Occasional Shoppers
CUST00456,292.0,4.0,3400.0,265136.0,1341.0,-0.7928305869346336,-0.42628687951041866,0,Occasional Shoppers
CUST00457,460.0,7.0,107500.0,931315.0,1601.0,-0.5598078661567458,0.3766823872380678,3,At-Risk Customers
CUST00458,162.0,7.0,262400.0,3850887.0,2012.0,0.2742132451412789,1.2071292355073304,2,Big Spenders
CUST00459,99.0,5.0,71600.0,931315.0,2574.0,-0.29289291050732014,0.9032230196116746,0,Occasional Shoppers
CUST00460,26.0,5.0,87800.0,931315.0,621.0,-0.10399024054615055,-1.4801865409152488,0,Occasional Shoppers
CUST00461,958.0,2.0,166000.0,265136.0,962.0,-1.7450823981073165,0.2510964638047993,3,At-Risk Customers
CUST00462,2.0,20.0,586100.0,265136.0,1995.0,2.127127592761376,0.15262385905921017,1,Loyal Customers
CUST00463,427.0,5.0,72250.0,3850887.0,965.0,-0.5925426300332433,0.3409135102831424,2,Big Spenders
CUST00464,86.0,3.0,4000.0,265136.0,995.0,-0.5694919473112512,-1.1659579387729786,0,Occasional Shoppers
CUST00465,133.0,30.0,1446390.0,265136.0,1299.0,4.269971071713536,-0.09774571660164222,1,Loyal Customers
CUST00466,410.0,4.0,106500.0,7914775.0,1632.0,-0.417657829108795,2.181131240135371,2,Big Spenders
CUST00467,12.0,21.0,957450.0,265136.0,1278.0,2.8022181883582267,-0.5329589652072069,1,Loyal Customers
CUST00468,112.0,3.0,37000.0,265136.0,1341.0,-0.5676910368363685,-0.7104029915305884,0,Occasional Shoppers
CUST00469,106.0,4.0,390000.0,265136.0,1377.0,0.08306226915951088,-0.5523263550093009,0,Occasional Shoppers
CUST00470,152.0,3.0,16930.0,931315.0,1179.0,-0.619752497384587,-0.6632037462486727,0,Occasional Shoppers
CUST00471,893.0,3.0,101000.0,931315.0,1839.0,-1.6347398897882823,1.3274681832920654,3,At-Risk Customers
CUST00472,268.0,8.0,566300.0,3850887.0,1299.0,0.6996184605252883,0.6579279617775212,2,Big Spenders
CUST00473,175.0,5.0,50500.0,265136.0,2055.0,-0.4619187767583383,0.23698080150633116,0,Occasional Shoppers
